SciName,keyID,Category,CommonName,Token,plantneeds_lightfull,plantneeds_lightpartialsun,plantneeds_lightshade,plantneeds_moisturelow,plantneeds_moisturemed,plantneeds_moisturehigh,plantneeds_seasonalwet,plantneeds_aquatic,plantneeds_uniquesoils_acid,plantneeds_uniquesoils_basic,plantneeds_uniquesoils_clay,plantneeds_uniquesoils_welldrained,plantneeds_uniquesoils_gravel,plantneeds_uniquesoils_peat,plantneeds_uniquesoils_silt,plantneeds_uniquesoils_rocky,plantneeds_uniquesoils_shale,plantneeds_uniquesoils_mesic,plantneeds_uniquesoils_loam,plantneeds_uniquesoils_adaptable,plantneeds_uniquesoils_someorganicmaterial,plantneeds_uniquesoils_rich,plantneeds_uniquesoils_sand,plantneeds_uniquesoils_moist,plantneeds_uniquesoils_mucky,plantneeds_uniquesoils_xeric,plantneeds_uniquesoils_decayingleaf,plantneeds_uniquesoils_poor,GHSpreadRapidly,GHDeerResistant,GHGroundhogResistant,bloomsJan,bloomsFeb,bloomsMar,bloomsApr,bloomsMay,bloomsJun,bloomsJul,bloomsAug,bloomsSep,bloomsOct,bloomsNov,bloomsDec,PCHeightLow,PCHeightHigh,PCSpreadLow,PCSpreadHigh,PCBloomTime,PCGroundCover,Albemarle_County,Charlottesville_City,Buckingham_County,Culpeper_County,Fluvanna_County,Greene_County,Louisa_County,Madison_County,Nelson_County,Orange_County,Virginia,United_States,Disputed,Fauquier_County,Rappahannock_County
Veronica americana,1608,3.0,"American speedwell,brooklime",VEAM2,False,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,20.0,,,6, ,True,True,False,False,False,True,True,True,True,False,True,True,False,False,True
Viola cucullata,1615,3.0,marsh blue violet,VICU,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,4.0,6.0,4.0,6,"04,05,06", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Viola pedata,1616,3.0,bird's foot violet,VIPE,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,3.0,6.0,,,"03,04,05,06", ,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True
Viola pubescens,1617,3.0,yellow downy violet,VIPU3,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,9.0,12.0,,,"05,06", ,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Viola sororia,1618,3.0,common blue violet,VISO,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,2.0,8.0,2.0,18,, ,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False
Viola striata,1619,3.0,striped cream violet,VIST3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,9.0,12.0,,,"04,05,06", ,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Yucca filamentosa,1624,3.0,"common yucca,Adam's needle",YUFI,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,2.0,6.0,,,"04,05,06", ,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
Zizia aurea,1626,3.0,golden Alexander,ZIAU,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1.5,3.0,1.5,2,"05,06", ,True,True,False,True,False,False,True,True,False,False,True,True,False,True,True
Acer negundo,1094,4.0,boxelder,ACNE2,,True,True,,True,True,True,,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,30.0,50.0,30.0,50,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Acer rubrum,1096,4.0,red maple,ACRU,,,True,,True,True,,,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,False,False,True,True,False,False,False,False,False,False,False,False,40.0,90.0,30.0,75,"03,04",,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Acer saccharinum,1097,4.0,silver maple,ACSA2,,True,True,,True,,True,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,60.0,80.0,35.0,70,,,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True
Acer saccharum,1098,4.0,sugar maple,ACSA3,True,True,True,,True,,,,False,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,,,,False,False,True,True,False,False,False,False,False,False,False,False,50.0,70.0,30.0,45,"03,04",,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True
Aesculus flava,1106,4.0,yellow buckeye,AEFL,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,50.0,75.0,30.0,50,"04,05", ,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False
Betula alleghaniensis,1151,4.0,yellow birch,BEAL2,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,40.0,60.0,35.0,50,, ,True,True,False,False,False,True,False,True,True,False,True,True,False,False,True
Betula lenta,1152,4.0,"sweet,black birch",BELE,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,50.0,75.0,40.0,60,"04,05", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Betula nigra,1153,4.0,"river,red birch",BENI,False,True,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,50.0,75.0,35.0,90,"04,05", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False
Betula papyrifera,1154,4.0,paper birch,BEPA,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,,,,,,,,,,,,,50.0,70.0,25.0,50,, ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False
Carya tomentosa,1196,4.0,mockernut hickory,CAAL27,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50.0,80.0,40.0,60,4, ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Carya cordiformis,1197,4.0,bitternut hickory,CACO15,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,50.0,80.0,30.0,50,, ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Carya glabra,1198,4.0,pignut hickory,CAGL8,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,50.0,80.0,25.0,35,"03,04", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Carya illinoinensis,1199,4.0,pecan,CAIL2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,60.0,80.0,,,, ,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Carya ovata,1200,4.0,shagbark hickory,CAOV2,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,60.0,90.0,50.0,70,"03,04,05,06", ,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True
Catalpa speciosa,1202,4.0,northern catalpa,CASP8,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,40.0,70.0,20.0,50,"05,06,07,08", ,True,True,True,False,True,False,False,False,False,True,True,True,False,True,False
Celtis occidentalis,1206,4.0,common hackberry,CEOC,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,40.0,60.0,40.0,60,"04,05", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Diospyros virginiana,1259,4.0,American persimmon,DIVI5,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.0,100.0,25.0,35,6, ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Fagus grandifolia,1297,4.0,American beech,FAGR,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,60.0,100.0,40.0,50,"04,05", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Fraxinus americana,1301,4.0,white ash,FRAM2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,50.0,70.0,40.0,50,"04,05", ,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True
Fraxinus nigra,1302,4.0,black ash,FRNI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,, ,True,True,False,False,False,True,False,True,True,False,True,True,False,True,True
Fraxinus pennsylvanica,1303,4.0,"green,red ash",FRPE,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,50.0,70.0,35.0,50,"04,05", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Gleditsia triacanthos,1309,4.0,honeylocust,GLTR,True,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,50.0,100.0,60.0,80,"05,06", ,True,True,True,True,True,False,True,True,False,True,True,True,False,True,False
Ilex opaca,1338,4.0,American holly,ILOP,True,True,True,False,True,False,,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,30.0,60.0,15.0,30,"03,04,05,06", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False
Juglans cinerea,1349,4.0,"butternut,white walnut",JUCI,True,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,40.0,60.0,30.0,50,"04,05",Y,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True
Juglans nigra,1350,4.0,black walnut,JUNI,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,50.0,120.0,50.0,70,"04,05", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Juniperus virginiana,1358,4.0,eastern red cedar ,JUVI,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,35.0,80.0,20.0,35,"04,05", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Liquidambar styraciflua,1373,4.0,sweetgum,LIST2,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,60.0,100.0,40.0,60,"04,05", ,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False
Liriodendron tulipifera,1374,4.0,"tulip-tree,tulip poplar,yellow poplar",LITU,True,True,,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.0,90.0,35.0,50,6, ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Magnolia acuminata,1384,4.0,yellow cucumber tree,MAAC,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,60.0,70.0,20.0,35,"05,06", ,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True
Morus rubra,1400,4.0,red mulberry,MORU2,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,30.0,60.0,35.0,40,"03,04,05,06", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
